project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,SumOfEdgeWeights,TotalNumberOfChanges,smellType,vertexId,vertexLabel
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,373.6851682866007,23.313964170127438,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74638,0.0,,0.0,0.0,0.0,5.4375,3.0166666666666666,97,1.1203683465258241E-4,1,7.029424684372929,CIRCLE,16,2826,11,0.7043392293490403,1.1689263830065983,0.0,2008,0,cyclicDep,194410,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,365.05664262913103,23.313964170127438,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.compress, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75570;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;75800,0.0,,0.0,0.0,0.0,5.411764705882353,2.963235294117647,100,1.0609130335043162E-4,1,7.029424684372929,CIRCLE,17,2697,11,0.6910200073218077,1.140227584579797,0.0,2024,0,cyclicDep,194430,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,112.66087341967562,4.907584727255168,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.compress, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75570;75488;74940;76089;76091;74928,0.0,,0.0,0.0,0.0,5.166666666666667,2.6666666666666665,17,9.582055592064668E-5,1,4.907584727255168,CIRCLE,6,527,1,0.37267799624996495,0.9428090415820634,0.0,214,0,cyclicDep,194451,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,30.62694319721572,5.787948222709588,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.header.internals, org.apache.kafka.common.record]",75330;75901,0.0,,0.0,0.0,0.0,5.5,2.0,2,5.6295638291993664E-5,1,5.787948222709588,TINY,2,28,1,0.5,0.0,0.0,8,0,cyclicDep,194461,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,112.54794269545154,4.964276939794748,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.utils, org.apache.kafka.common.header.internals, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75330;75488;74940;76089;76091;75306,0.0,,0.0,0.0,0.0,5.333333333333333,2.6,18,9.850739910787473E-5,1,4.964276939794748,CIRCLE,6,514,1,0.4714045207910317,0.8793937305515279,0.0,210,0,cyclicDep,194467,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,114.63772913221769,4.797439652194473,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75488;74940;76089;75222,0.0,,0.0,0.0,0.0,5.25,3.0,9,6.483276483419941E-5,1,4.797439652194473,CIRCLE,4,571,1,0.4330127018922193,1.0,0.0,68,0,cyclicDep,194477,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1781.7231470865177,127.71850650655512,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75879,0.0,,0.0,0.0,0.0,5.333333333333333,2.8627450980392157,134,1.0803628207626616E-4,1,7.219076809514995,CIRCLE,18,60914,313,0.7453559924999299,1.1205672205670234,0.0,4034,0,cyclicDep,194498,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,222.78280745327376,8.48427110145198,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.internals, org.apache.kafka.common.network, org.apache.kafka.clients.admin, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75539;74870;74823,0.0,,0.0,0.0,0.0,5.222222222222222,3.0277777777777777,39,8.229918154920309E-5,1,5.999285629261754,CIRCLE,9,1379,2,0.41573970964154905,0.9570240653862342,0.0,1210,0,cyclicDep,194520,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,586.9247077597656,33.08196592730276,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74404,0.0,,0.0,0.0,0.0,5.411764705882353,2.963235294117647,116,1.0831871266791858E-4,1,7.219076809514995,CIRCLE,17,6610,21,0.6910200073218077,1.140227584579797,0.0,3096,0,cyclicDep,194533,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,254.91953953139526,10.769112056352181,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75013,0.0,,0.0,0.0,0.0,5.5,2.879120879120879,72,8.857513147370836E-5,1,6.217549744668177,CIRCLE,14,1681,3,0.6267831705280087,1.0360020878586966,0.0,1543,0,cyclicDep,194554,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,125.20721924049569,5.181111596948097,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.feature, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75706;75501;75488;74940;76089;76091;75929,0.0,,0.0,0.0,0.0,5.142857142857143,2.5714285714285716,25,8.924898831286073E-5,1,5.181111596948097,CIRCLE,7,584,1,0.3499271061118826,0.9035079029052513,0.0,789,0,cyclicDep,194572,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,117.46392439100377,5.181111596948097,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.internals, org.apache.kafka.common.network, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75219,0.0,,0.0,0.0,0.0,5.142857142857143,2.5714285714285716,26,1.0158055814038006E-4,1,5.181111596948097,CIRCLE,7,514,1,0.3499271061118826,0.9035079029052513,0.0,790,0,cyclicDep,194583,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,116.34184962693243,4.907584727255168,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75501;75488;74940;76089;74861,0.0,,0.0,0.0,0.0,5.2,2.8,16,6.163196405001898E-5,1,4.907584727255168,CIRCLE,5,562,1,0.4,0.9797958971132712,0.0,639,0,cyclicDep,194594,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,380.7729177452526,19.630338909020672,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.protocol, org.apache.kafka.common.record]",75501;75488;74940;74368,0.0,,0.0,0.0,0.0,5.25,3.0,11,5.912268387710468E-5,1,4.907584727255168,CIRCLE,4,6020,16,0.4330127018922193,1.0,0.0,600,0,cyclicDep,194603,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,79.31096051626005,4.722898969256126,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.record]",75501;75488;76032,0.0,,0.0,0.0,0.0,5.333333333333333,3.3333333333333335,5,5.5571112300196764E-5,1,4.722898969256126,CIRCLE,3,282,1,0.4714045207910317,0.9428090415820634,0.0,50,0,cyclicDep,194611,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,266.8152149053632,11.23162874114719,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.security.auth, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.internals, org.apache.kafka.common.network, org.apache.kafka.clients.admin, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;74361,0.0,,0.0,0.0,0.0,5.363636363636363,2.8727272727272726,53,8.50806965051561E-5,1,6.4845838771392685,CIRCLE,11,1693,3,0.48104569292083466,1.0278759290983688,0.0,1442,0,cyclicDep,194624,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,220.10102719145598,8.48427110145198,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.internals, org.apache.kafka.common.network, org.apache.kafka.clients.admin, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75891;75539;74870;74815;75981,0.0,,0.0,0.0,0.0,5.3,2.9555555555555557,47,7.869860840227513E-5,1,5.999285629261754,CIRCLE,10,1346,2,0.45825756949558405,0.9878271453730164,0.0,1348,0,cyclicDep,194639,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,256.08440837045504,10.876712274054436,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.security.auth, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.token.delegation, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.clients.admin, org.apache.kafka.common.record]",74510;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;76027,0.0,,0.0,0.0,0.0,5.5,2.9545454545454546,57,8.066546031839066E-5,1,6.279672759323436,CIRCLE,12,1663,3,0.6454972243679028,1.0650340467145438,0.0,1452,0,cyclicDep,194653,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,254.8495155400908,12.559345518646872,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.security.scram, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.common.security.token.delegation, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75698;74510;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;75180,0.0,,0.0,0.0,0.0,5.642857142857143,2.934065934065934,71,7.708328069669301E-5,1,6.279672759323436,CIRCLE,14,1647,4,0.7178482586514922,1.0772594226947225,0.0,1505,0,cyclicDep,194669,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,20.460026289664032,11.81260168596435,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.security.scram, org.apache.kafka.common.security.token.delegation]",75698;74565,0.0,,0.0,0.0,0.0,6.5,2.0,2,4.21571478311375E-5,1,5.282756072188981,TINY,2,15,5,0.5,0.0,0.0,6,0,cyclicDep,194687,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,132.1945165821925,5.181111596948097,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75501;75488;74940;76089;76091;75184,0.0,,0.0,0.0,0.0,5.166666666666667,2.6666666666666665,23,1.0213154898685973E-4,1,5.181111596948097,CIRCLE,6,651,1,0.37267799624996495,0.9428090415820634,0.0,784,0,cyclicDep,194693,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,96.11341084326693,4.319976558093576,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.utils.annotation, org.apache.kafka.common.protocol, org.apache.kafka.common.record]",76082;75501;75488;74940;75186,0.0,,0.0,0.0,0.0,5.4,3.4,13,4.859031916719699E-5,1,4.319976558093576,CIRCLE,5,495,1,0.4898979485566356,0.9165151389911681,0.0,604,0,cyclicDep,194703,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,376.0854955063701,23.942969109917197,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.server.authorizer, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75513;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;75558,0.0,,0.0,0.0,0.0,5.388888888888889,3.0130718954248366,120,1.0279035338853727E-4,1,7.219076809514995,CIRCLE,18,2714,11,0.6781419786518724,1.1084165712784353,0.0,3106,0,cyclicDep,194712,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,223.3475303046638,8.48427110145198,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.security.auth, org.apache.kafka.common.protocol.types, org.apache.kafka.server.authorizer, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.clients.admin, org.apache.kafka.common.record]",75513;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75113,0.0,,0.0,0.0,0.0,5.333333333333333,2.9545454545454546,56,7.872465893298103E-5,1,5.999285629261754,CIRCLE,12,1386,2,0.4714045207910317,0.9759504797083586,0.0,1448,0,cyclicDep,194734,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,117.12062918715625,5.181111596948097,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.server.authorizer, org.apache.kafka.common.requests, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.record]",75513;75501;75488;74940;76089;76091;75493,0.0,,0.0,0.0,0.0,5.142857142857143,2.8095238095238093,25,8.879964850860195E-5,1,5.181111596948097,CIRCLE,7,511,1,0.3499271061118826,0.8518354199999199,0.0,787,0,cyclicDep,194750,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1887.399043462056,135.28918517450728,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.common.security.scram.internals, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75768,0.0,,0.0,0.0,0.0,5.2631578947368425,2.783625730994152,157,1.0884911450906351E-4,1,7.646996868236464,CIRCLE,19,60918,313,0.7841928645132284,1.0895413275168389,0.0,4180,0,cyclicDep,194761,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,215.6584027028205,8.331610965360019,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.internals, org.apache.kafka.common.network, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.record]",75147;75501;75488;74940;76089;76091;75891;75539;74870;76075,0.0,,0.0,0.0,0.0,5.1,2.8444444444444446,53,8.641727322422436E-5,1,5.891338611814267,CIRCLE,10,1340,2,0.5385164807134504,0.9417608933518707,0.0,1282,0,cyclicDep,194784,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,384.7842432038309,23.942969109917197,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;74453,0.0,,0.0,0.0,0.0,5.411764705882353,3.0,116,8.596829712300723E-5,1,7.219076809514995,CIRCLE,17,2841,11,0.6910200073218077,1.0846522890932808,0.0,2116,0,cyclicDep,194798,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1969.1425266259369,151.01608798435726,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.clients.producer, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.common.security.scram.internals, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75087;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;74981,0.0,,0.0,0.0,0.0,5.25,2.8210526315789473,171,1.0467828664969055E-4,1,7.646996868236464,CIRCLE,20,66309,390,0.7664854858377946,1.0758492104127355,0.0,4563,0,cyclicDep,194819,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,403.99358825990447,26.692485187859152,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.clients.producer, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75087;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75333,0.0,,0.0,0.0,0.0,5.388888888888889,3.0326797385620914,128,8.260520046737375E-5,1,7.133866741036229,CIRCLE,18,3207,14,0.6781419786518724,1.062850407600185,0.0,2204,0,cyclicDep,194843,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,1902.765830079963,141.4177637256503,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.clients.producer, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.common.security.scram.internals, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.clients.producer.internals, org.apache.kafka.common.internals, org.apache.kafka.common.record]",74847;75087;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75125,0.0,,0.0,0.0,0.0,5.285714285714286,2.947619047619048,183,9.998868495814968E-5,1,7.646996868236464,CIRCLE,21,61914,342,0.764875162105191,1.117871722608912,0.0,4885,0,cyclicDep,194865,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,448.7651303842289,45.37072079854619,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.clients.producer, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.clients.producer.internals, org.apache.kafka.common.internals, org.apache.kafka.common.record]",74847;75087;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;74655,0.0,,0.0,0.0,0.0,5.421052631578948,3.1637426900584797,138,7.858369787052946E-5,1,7.561786799757698,CIRCLE,19,3522,36,0.6740130776245103,1.0960193916582905,0.0,2434,0,cyclicDep,194890,smell
